obstacle_distance_m,relative_speed_mps,num_obstacles,lane_offset_m,traffic_density_veh_per_km,risk_probability,road_curvature_1pm,road_width_m,speed_limit_kmh,ego_speed_mps,ego_acceleration_mps2,steering_angle_deg,yaw_rate_rads,throttle_position,brake_pressure,weather_condition,visibility_range_m,road_surface_condition,behavior_label
31.119982052994235,-13.75508023470281,8,0.9818681528282212,31.32516536330482,0.6747630413914187,-0.01275483564961323,4.831832678028629,50,15.398202289543608,-0.1829809383900174,24.22667921204168,-0.49782189210942207,0.46560320994422,0.26055750682833245,night,60.05326769908661,wet,lane_change
52.950886731591545,-5.337973944128109,10,-1.0166914694671347,14.037597537317058,0.7785418150861175,-0.008194839703697755,3.7602723192490024,40,2.6641282150539602,1.9828806620648791,-22.70567427314741,0.0098995953452512,0.22726557236902623,0.4428664040519521,fog,161.74132016994878,icy,follow
43.76255684556946,1.79233984001025,5,0.9152887203709819,25.350149524808597,0.8739571227473448,-0.0293545094957294,4.3128342795832175,30,16.743785212019866,-1.386629113794188,24.24296864630437,0.2655508564683301,0.23034359394899362,0.6323287635459197,fog,415.09278200048647,icy,stop
29.83168487960615,10.738047419919862,3,0.9911065530884029,38.66617763520384,0.15532996731818804,-0.03504966844197717,4.567165098888877,50,13.263468252272475,-0.9378884891518515,8.155458943307792,-0.37487757772911423,0.7973516730008329,0.9653662191455364,clear,329.9859880708993,dry,follow
61.573436577515565,5.007823423760421,0,-0.41018429733189254,35.28229681815066,0.8228555236452406,0.0009193247457928017,3.0094359371137314,50,7.940940699130563,-0.6930301537911925,25.207423837633065,0.03278723506729342,0.605016931350749,0.033585000019860756,fog,176.93296522776632,dry,follow
14.809892204552142,-1.938110298007457,7,-1.158318065033927,5.945150883899669,0.25480082447706354,0.042805252406879366,3.045543088832331,80,25.592416175406516,-0.7221952455124558,18.858352373536704,-0.18559101589604798,0.633751255438541,0.5188679381473723,fog,428.8831871170603,wet,follow
29.922320204986598,13.593603431824135,13,0.08508322756747644,29.559239355803662,0.42733638991005063,-0.0108030537650083,4.396478640245959,50,11.453684310725686,-1.7979285032526926,21.917007613593803,0.3382402376209519,0.19432550470990673,0.9361241484803483,night,380.8226247004021,icy,follow
37.269822486075476,6.577356017274955,10,1.6855903520007853,48.45582654703693,0.9014436858492466,-0.045664678588047194,4.383266845441002,40,20.99451234414251,2.493995289787522,1.4629742300578847,-0.3997459804912842,0.130473484052543,0.2551467532878269,night,275.7728387650269,wet,stop
46.150928437486556,12.9049560858765,1,0.5584669297282479,7.838471866750113,0.454503600982602,0.020616734288952457,2.6504583015990475,80,23.72048003726064,1.7574618040813839,19.517898300914915,0.34789404226345255,0.010640841025823855,0.11229916703305842,fog,69.90465207167566,dry,follow
78.73242017790835,0.8276391981649702,10,-1.3083100094909552,42.645354386270746,0.1970635340443162,-0.020889509447282507,3.3062456017374107,50,5.358837012563512,2.853856677719902,-2.3683343910451207,0.11076720352174407,0.9152022591295019,0.5968394676049483,night,457.8521557125484,wet,lane_change
20.767704433677615,-7.232871756205812,14,0.7310276989340796,35.12740402768885,0.1598686552371178,-0.025490499269510792,3.496331229771095,40,3.573405086209532,-0.7740375395049668,-27.34962437784773,0.41944468261645285,0.35498975022155865,0.1521929467328489,rain,351.08683788322156,dry,lane_change
51.909209402947546,-13.41519940905834,10,-0.2911878908726617,38.700165645487985,0.4729837666521338,-0.017574199930203795,4.572601008677884,80,0.23505519338580583,-2.72822821011421,9.081496985208915,0.4356266794792182,0.7579760317490709,0.878871565329372,clear,416.0575933956991,icy,lane_change
59.64904231734221,6.782545544515514,7,0.366115189421492,14.097916357132274,0.7626724239765541,0.022381552390787623,3.5546556385743435,30,9.17423667598796,-2.306993485318309,13.707192942605843,0.30887738161084366,0.8844580359452289,0.7231720246302544,night,471.14129828191045,icy,follow
5.598590859279775,-11.360910059833977,5,0.9362561400924316,14.394446468992122,0.9972051439743013,0.03188193868703042,4.8148222260081095,40,24.47867047253583,-0.8550982577407735,-23.907076349300812,0.030110154745236706,0.5985653219855216,0.12102379498769877,rain,112.25411963977061,icy,stop
61.146940338242395,-5.916746151840984,7,0.05978940605777927,45.3009727888244,0.7874086284309019,0.008805606733896368,4.9915194428516,50,23.182974860580487,2.4663846123364976,18.954417289164304,-0.3574410053121343,0.4242570722812178,0.5774479128432198,fog,388.77740195815244,icy,follow
17.88188824504186,0.9741272365169209,5,1.2559358982932345,17.99160160462793,0.8770119589428536,-0.01775212462804484,4.451815414235874,80,26.154178232921936,2.8865084056052543,-25.4895730243717,-0.2745761228868647,0.03866793597783125,0.027115049071886776,fog,119.55355781921598,wet,stop
7.4401077055426725,1.9324976333924297,4,0.8886223172665111,3.1507695346405242,0.747832360934888,-0.018952176688272183,4.165966723918144,30,22.818006097398843,1.9319826367712185,-3.5031528955441935,-0.0822481314657375,0.33712818185214277,0.8451699150006963,night,282.03551177536,icy,yield
94.93966818807999,3.0174959096140803,4,0.46029336007404265,30.0298351789725,0.895435100756106,-0.0375691650094537,3.479742914967807,40,0.7197472036518593,-1.5694471681278752,-0.7245768503163355,0.22902141584328972,0.3216274816226845,0.20543775096795325,night,377.15386597162853,dry,stop
96.59757127438138,-10.012340089508982,13,-1.396828736670594,6.240883452092133,0.07629354331391325,0.043330104823519455,2.6675986151300837,30,11.565529168261424,0.9581965896149152,-27.79458545551633,0.04485423637764674,0.5663465338340231,0.731816481973349,clear,284.1662570511743,wet,follow
81.03133746352965,-3.6078778553505373,13,1.3437964436462733,39.82981207039541,0.9299315989816455,0.013813939896881955,3.9328468909903265,40,0.17781680795643906,0.579643672821434,-26.051726640150427,-0.06169790103794992,0.7640671146212769,0.10632224230196596,rain,262.6467096966785,dry,stop
31.156763148163698,3.515826813509001,9,1.7436223412792642,32.08732212505287,0.39640615372565613,-0.0473025380144136,3.4042622638599775,50,1.0815304151379457,1.9395141444907518,-2.9613501035989103,-0.022465638620763007,0.7111010545599887,0.4724243982619917,night,177.5097295969236,dry,lane_change
10.669539286632004,14.094565939013542,9,-1.4521395047628207,43.73632526106041,0.9216142232804446,0.01623670951866807,3.377245189580859,40,14.356761913473933,0.0584961125551815,-11.324538427638341,0.24148656838649663,0.8699198139255546,0.929231107430907,rain,395.6144372342943,icy,stop
68.73906962470353,6.82893413099066,10,-0.04703548226627774,39.24186248913176,0.07573283745947557,-0.005284657580649207,4.219273131773589,50,10.800166314337767,-1.0912208010199023,18.954465924695704,-0.4656435653278651,0.046846196468343426,0.07447792246913443,fog,90.22727887746586,wet,lane_change
44.57509688022053,12.678112712818734,7,-0.964445032117982,5.605682416909808,0.7152429571211358,0.04725579630469194,3.659098396491589,40,16.755705276992025,-2.884334334948223,-5.168711437485982,-0.05736906297642497,0.6050034190102483,0.2953714120738198,rain,154.27554848865714,dry,follow
13.081785249633104,7.866361749425312,6,1.0180932297022585,19.053533821721114,0.7356887486702045,0.031906882480640705,4.380234611928625,80,1.9848282337490386,1.7701571647180323,-23.668375475859314,0.07270315576917419,0.18900727487899338,0.7826259367788387,rain,70.33252648146008,icy,yield
50.02251410101575,2.7515090667720123,7,0.8865185440187999,38.72801249572937,0.9969108892977727,-0.03286842461672018,3.495433056713448,40,17.64900345419039,0.1814899739738074,-20.52728870927717,0.08871336146228248,0.9725386333275438,0.46336349121959053,night,129.69130214900764,icy,stop
4.404463590406621,-9.239298925909663,11,-1.4364595177184052,20.867073663316287,0.7688552706898137,0.02201111188748664,2.8771584637164067,40,1.9500710639513152,0.2051242656578518,10.40838260073106,0.11868710473102673,0.40911167623058087,0.6503021702843962,fog,233.44152786955104,wet,stop
91.02271980579943,5.0005695567753925,7,1.5081090850465486,48.618274238998914,0.3825737058156067,-0.0014433996164736618,3.6533688154756163,60,12.710526157268443,2.7423739839002543,27.003918000109067,-0.4465506046344594,0.6238553715110206,0.8120081370110256,fog,63.40164524488189,wet,follow
26.619218178401674,3.7013869787972133,6,-1.2761077440879909,36.78702249467246,0.5572485516185454,-0.03129548363300719,4.877531285813408,60,10.570728869986754,-0.08263522337615559,22.17583867629206,0.05794790923041615,0.3515824503575352,0.7840506312574722,rain,152.0909704502472,icy,yield
66.58970615104421,3.074075113717992,1,1.1890361025924299,0.7749958345160513,0.36655093816659023,0.01987399073299491,4.503811572791395,40,6.718438237822417,-1.1051920031968592,-22.230340291635578,0.05054940229189042,0.22017630590342885,0.3953735760374518,fog,68.30583895654215,wet,follow
31.859396532851683,-0.3064239603527774,10,-0.1720785614879805,43.99928457804182,0.19601864530485813,0.0047387578694245355,3.0143731376834166,60,9.359138032301693,-0.9609721947852146,-29.01791220224662,0.3548538521826389,0.687875682404944,0.43062346500619486,clear,444.08308781946886,wet,lane_change
52.48673409660327,0.8596981196782689,14,-0.686910825767395,5.04023924342788,0.24850232750227352,-0.04696261212284295,3.4782512541123567,50,0.015723122114422727,-2.92951862866122,-28.413673604214775,0.26007708855468614,0.9392592069084476,0.571119395006771,fog,450.49571942895204,icy,follow
55.12431765498469,-4.966724186456878,8,-1.367042949303146,7.026186209004292,0.22201053427432094,0.01465879505288259,4.819480238051344,60,9.722806304787277,-2.2658937979291505,3.2909048525574107,-0.4687733332370613,0.05947989808974985,0.12275950277022751,rain,364.3370876482212,wet,follow
19.300591097027176,0.5793807792690959,12,-1.3295429754134824,36.72462003055254,0.5488153301632129,0.01349870898624407,2.8092476468164165,40,2.3522502670877943,-2.7371474203511603,-0.846140993620466,0.05591536401594399,0.8252404544815561,0.8695229686230553,rain,317.5285279364801,wet,lane_change
96.9888781486913,-9.073322829645653,6,0.6475622188036012,43.24842797152401,0.9061606345318933,-0.03559148389485374,3.13487560466234,30,27.639065182444234,-1.5404390605234046,-29.19620425656336,0.19094410191736777,0.34159278835413365,0.09348494896842208,fog,408.12906406437224,icy,stop
77.73814951275034,9.155231920811303,11,0.20172155178848206,26.8174813949778,0.9127266260883976,-0.015101227300330713,3.1555566146797407,30,2.2299864014053803,-2.6120860222707156,-26.572636057473254,0.08014322850428834,0.1209234427477539,0.18481460502891056,clear,176.65232068990667,icy,stop
94.01039521485473,-9.426691359038767,10,-1.5116583133950692,14.452486647288959,0.05476377752582551,0.008589897075103992,3.9273321891549586,40,28.593176631470232,-1.01330240201654,29.98526762605985,0.17636921759389168,0.7132741142403318,0.9448002479601868,fog,383.9123069128595,dry,follow
89.58790769233724,-12.451011303316008,14,-1.5492085582466992,17.565777262658777,0.07989940095189352,-0.03612169858932701,3.526833299278307,40,14.742790042303913,-2.2432229086688364,27.89647410231222,-0.3833440151810533,0.08246949330597042,0.28183883325821923,clear,198.5834645855716,icy,follow
60.19209790229743,-1.9126192092852783,5,-1.7107577009088342,17.1444664798028,0.2451190571723435,0.035272337783475646,2.6996766849907496,30,15.395194658798776,2.5075142736487983,-22.396517228845987,-0.3307581286553287,0.7277365829040905,0.24421531532036078,night,249.31958184383058,dry,follow
92.26554926728856,4.7492231851818545,8,0.9750693894941764,16.333905190475612,0.2550594524694749,-0.047251395371229625,4.072953636442714,80,23.64377216043379,2.630303464263518,-20.154006249599156,0.0827372346487778,0.4357974831465703,0.42534737292235825,clear,491.0277258714588,wet,follow
9.76075770314003,-1.8684952519937585,12,0.8475283409171568,12.14548359108249,0.09488917523925111,-0.03971625850306451,2.7476946613003754,60,20.861391377053568,0.620738722227169,24.00977156397974,0.3006855806938954,0.1647379794414684,0.724285826828729,night,430.62523044696474,icy,follow
20.402303379495375,-6.697376041460743,0,-1.7662760365816994,30.443354731461653,0.3884633411734405,-0.0383893080145116,4.016037329947695,80,7.111833686675873,1.832926513752513,0.44636473196055704,-0.4740110618169453,0.15719222378849895,0.3662228094739971,clear,238.39676441862036,wet,follow
5.477501602143269,1.7451355167132228,10,0.2410803023878918,45.02026592825336,0.5877253926912872,0.0028107125975055172,3.767520950565064,50,0.7639904713218859,1.0632677181711028,27.47855277831343,-0.06375975995979821,0.7482023758359245,0.8747247446462426,clear,457.2658405774364,icy,lane_change
33.20770274556317,-4.589929937634002,1,-1.6612953790292404,15.354120654167058,0.5781622005994637,0.012011401216862526,3.7341716518132815,30,23.35347627464,1.86665333838424,1.2203850419903972,0.49205374542277536,0.8282755636900228,0.14936078516374662,clear,93.77713770575262,icy,follow
39.47905167925872,12.986030703798992,12,1.6149830824357667,9.334714873070604,0.5434296812585927,-0.009625920349851345,2.6687406132480747,30,3.8922839767221684,0.8388432173363691,4.633445182550211,0.265745763488654,0.6856252033646919,0.11794303267413442,night,456.3015505966751,icy,follow
27.863554145615694,12.679354188107162,0,1.6284696767205298,41.928883318571245,0.3386719248874972,-0.02113331723318338,4.09805111720884,80,17.951076855706102,-0.4188379693881279,-16.79184600692787,-0.04981349633231569,0.7208452071965302,0.07740019343803561,clear,450.1772584526479,dry,follow
83.04501340604101,0.07115459916286326,9,0.7929319592525204,37.08916654448517,0.7064556853165807,0.03093173756255574,3.578300646473327,50,28.278953218133374,2.2425267435705125,22.564554144964745,-0.40195957261826176,0.8481452435906557,0.29835848564361866,rain,341.05628181499094,icy,lane_change
36.31857934266534,-5.163480179452245,11,1.7047556857578,46.54185157799552,0.8264839409810714,-0.04317140162735799,3.527765305714216,80,16.48330469676598,-0.3716016624714302,19.500156690604747,-0.14081743079504305,0.4285534697481175,0.19955684180125366,clear,196.11125338845838,icy,lane_change
28.812516459050695,7.1139724186991735,2,1.2458121216547622,8.275986780245482,0.34627426647740844,-0.02197081388672083,3.991128491046342,50,8.567197757333295,-0.6227250638759947,-9.754614410312833,-0.34557123362934916,0.16768307859719567,0.46133022131008594,clear,419.98705909898774,dry,follow
54.7269122326666,-13.898611695508,10,1.3141543037081975,7.212565705829577,0.08553535929946199,-0.046088442119602925,4.015620149866368,40,5.364063669420098,0.7462988529846943,6.742381413839858,0.4207789361744484,0.37727005893385923,0.9957000722272364,rain,172.47570957709223,icy,follow
14.951498272501501,-0.7569298186904625,4,0.2788314022797329,27.071469715249837,0.2963302510918565,-0.0486109865033732,2.537583239404971,40,0.8084973260469086,2.6275908052615717,-9.513459307596715,0.18564438358727275,0.9792859614076932,0.8685411164608376,clear,113.9797263114645,dry,follow
80.41750109464992,-4.910298171889995,0,-0.7757632071352965,30.721682741754762,0.13736865457490277,-0.014662011306779875,2.8130647530080166,30,18.697348264108193,-0.3467829523058512,-2.1619032686850588,0.35569751778486347,0.4484889328684787,0.8949643608006569,rain,298.03807876587666,wet,follow
8.380513724297312,12.616076553076642,3,-1.1288035395343137,24.008672092979477,0.46735872722718086,-0.030517633755506802,3.0912955521118013,40,16.739972070340873,0.44966862570581245,21.213074024184657,0.39746452346400907,0.9238900927984357,0.8307388397463487,clear,107.96674069194512,dry,follow
98.70180672345121,-14.639909181819524,13,-0.6911999118442833,29.948331816193775,0.15593515131607827,-0.023163414516175374,4.1949433333649475,80,13.851777462340523,-0.04600368055627335,-5.0746779147483565,0.1068898349701558,0.7027341928526614,0.2717101273214274,night,210.82207702741627,wet,follow
77.45223216036908,1.5844462715504726,12,0.5139817203562482,9.018988443753567,0.4628447576579773,0.03209471574549681,3.9418528175740186,50,5.8131428720250335,2.458397447571193,20.433936547502377,-0.4934016234782085,0.7377445508130265,0.22632442905090333,night,310.89248374645626,icy,follow
20.67285247188307,7.219907431998781,7,-1.3093738566704043,23.98068770820417,0.22100289232464776,-0.03370199037507786,4.394072830961884,30,7.098955999066524,1.0604700138528642,27.60751494644112,0.05607206840078671,0.19021241097227437,0.7321106892354687,rain,143.3980110726066,dry,follow
1.5466895952366375,-0.44946037427876284,5,-0.9654390534507136,32.90462804698339,0.738731105462403,0.02802333671518009,4.3515195138596425,40,28.755870090591955,-0.4824637299761507,-5.019356019221025,0.30249500131305085,0.3687307601385873,0.5989660301193368,night,236.19887915296107,wet,stop
81.73068141702858,-12.43790909511835,12,-0.12775654881814225,21.635322462435187,0.027568240835845637,0.01750506231463636,4.632957173015377,30,0.61212265048604,0.6414158782661961,22.651916974423656,-0.18551028027944094,0.7323856820188321,0.2061235244814168,fog,188.64678069454803,wet,follow
70.9788770409141,14.173841700837066,0,-1.0677996059015378,33.972366790829895,0.5547463038319256,-0.017355447485916733,3.442037153181035,30,10.903039948884532,-2.0636448165962777,-11.76099907758023,0.42775152397242033,0.6555645865646849,0.9673384024204038,night,119.46513845164904,dry,follow
73.17170963605774,0.5403129412829379,11,0.35457467886424654,22.55956402769198,0.1694882749200567,0.0046556145176287825,3.362659665458257,50,1.1643751497132493,-0.9483366789117342,-29.828137301850013,0.49681919459990376,0.8626071065461023,0.4242116471339571,night,335.2291188866545,icy,follow
77.35576432190862,3.425587329570341,0,1.6927041138253194,16.679979042113864,0.0009918644696270684,-0.005556439022546121,4.577538507633658,80,5.747080174393964,1.4170872995505785,-24.93051509063695,0.049262900345265814,0.20999132475342197,0.8144250538943973,rain,320.08980237612957,wet,follow
8.330420521674945,-7.90170651877478,2,0.9923574628125058,15.180252354354618,0.8692000880648071,-0.037160468450233464,3.0940038346679613,80,27.994088602824444,0.37436480554169016,14.226078423410208,0.031241111948292155,0.7483089980371496,0.07380644783055257,fog,301.5536838559301,dry,stop
36.48810712588299,-0.4950574467958866,13,0.6657064565956521,20.5451029494294,0.6715277878140676,0.040718532173417574,3.6529309341840177,60,4.486883289978102,-1.1143631285167086,-23.98909105529127,0.15518931486310916,0.03944297347544534,0.035166279364281405,rain,469.0323316179645,wet,follow
12.471036892987842,-2.125515241250344,9,0.3308859039351151,1.1544811341100414,0.0989428220505234,0.006961796758576014,2.9858141300556245,80,18.023559253588854,-0.8262125669924103,26.349590141181842,0.06633879782206376,0.2998004512192849,0.4558055142521148,fog,466.936915136692,wet,follow
86.44723916168375,-12.753124739940489,14,-0.04820836297174047,33.42625692230568,0.6640723676838556,0.038024004579545495,4.7846018553480345,40,10.408352215041196,1.8586965004396632,21.994774986387768,-0.3395440508021309,0.6304936669882516,0.11939132850168133,fog,307.5671506074797,dry,lane_change
62.70651455592824,-11.815189393575984,7,-1.2537445614613612,42.25528204901309,0.6116473327375985,0.032382651181329034,3.5195075327415637,60,18.991443670303724,0.24529801770060988,0.891061555312703,-0.22889112277492174,0.9800446723285668,0.9792639330156904,rain,382.4202869850053,dry,follow
33.75890446041227,10.124175588563237,10,1.5788418217074622,17.731354722155928,0.47335668704320333,-0.04202240746905768,3.031217245577071,60,25.56428575617425,-1.567463757690563,4.890602986058369,-0.2982112189710786,0.9893734472851865,0.8120208551327976,night,412.22464368799325,icy,follow
7.29227667831634,-7.805401433802293,10,-1.0058559919486547,2.301656807085928,0.419258098425614,-0.029272933398154757,4.23003347642228,60,8.596332311216386,-1.2191224880269436,11.660885099127555,-0.42787456748202546,0.43914837092508974,0.45407432809972603,clear,99.43399615854776,icy,overtake
31.787249849850557,-9.151251855041084,13,-1.634764489687357,49.338779869277886,0.8870697629157349,-0.035473888562516924,3.1116116955261965,60,2.3586939640342175,-0.1926989327839248,13.8903628870016,-0.35961085558396344,0.7646763189409035,0.9795153571112972,fog,430.2293482157912,wet,stop
33.19314888064796,0.1473435375041774,7,1.0000607169147808,13.184912772553348,0.24514801989745127,0.03307795327869188,4.858759007925558,80,6.125396740896541,1.5770254066965617,-0.5275987345119972,0.4723272233829232,0.600497592638863,0.23827383133274016,rain,52.30356492019072,icy,follow
73.23101165546834,8.062413940875388,12,-1.2975378626753344,6.33105608453865,0.3983100570133833,0.03624466264552023,3.419042537023529,60,13.172706404206242,2.984642572538105,-11.195991988028421,0.054980275240893106,0.7090960570142717,0.6789752271763831,night,50.916020855643914,wet,follow
64.1181896641661,-13.141604442630362,2,-0.5124160018352959,18.487625398651396,0.32911541289482726,0.0027971509808365908,4.161601780254593,40,15.45191586149037,-1.8854371834258925,24.614397308162985,-0.37409656409055514,0.7319477066267849,0.01752944096857667,fog,189.63857182476465,dry,follow
88.83406151505633,2.304237589147675,6,-1.886860286836081,36.92785203167783,0.7712010290366336,-0.03958219274919931,3.3631123278935338,40,28.256858162339313,1.5295741346890601,-27.20588575158117,0.2130952504475564,0.5473184045097087,0.37226504300030816,rain,406.8375351862393,dry,follow
47.74927759103298,-11.4236867147828,11,-1.4517282298382077,14.695829844528285,0.9164653062325394,-0.036438338145698385,4.518113957483685,30,0.48305934986060617,0.7033170954837265,-8.634943812741437,-0.023212088266767905,0.8139377859211293,0.07932543505912648,fog,464.63612461846634,icy,stop
12.83983034789187,-13.906168475231446,2,-1.3071854769603517,28.73516019597439,0.8497816987402305,0.03135488124382674,4.74230685255694,40,22.728812193299603,0.18715810049901904,9.990346621880136,-0.2753288011724083,0.5844934060611169,0.36737375079717294,rain,229.64653021065197,wet,overtake
71.6112339350765,-13.417681435133478,3,-1.7823594889992882,20.77799972185711,0.7977039302997685,0.04291901365293303,4.469795898536965,30,2.175292075460428,2.798742315992037,23.464288779400533,0.4435703713161723,0.10061562790778877,0.38059833207212723,clear,333.95467728440394,icy,follow
76.31771981307284,10.024923246253241,8,0.6266278264913807,5.888199613830924,0.9867899455700829,-0.030052431488934328,4.6212475468188,40,2.337663159811184,-1.0634787015004907,-25.546549980421425,-0.2754568417720522,0.9892039358511167,0.37517076498774593,fog,262.65366153379523,wet,stop
56.56644255938013,-11.460825491158154,12,1.348031183212469,16.514350624605513,0.6971445504103851,-0.048886242352782695,2.75470206984409,60,19.623968753394177,-1.9381305408982707,9.537261775530496,-0.40241022434217266,0.3038525085353908,0.4144316647939723,clear,175.8600584966074,wet,follow
77.32575081550154,-13.645459067631242,3,-0.5067383745362362,36.243525285703335,0.7510537912135338,-0.01690470948492221,4.810161692582666,50,27.26797670028052,2.26558294714878,-0.7753766850708494,-0.29422722133484636,0.9641877557129422,0.6168533416035573,rain,440.49431797101545,dry,follow
49.88576404007468,-1.8630033857126307,2,1.4983059068728029,30.600194866572284,0.982802539705019,-0.04695006103521187,4.060751822188201,60,8.630890024354512,-2.5878664578708594,11.189334431851861,0.4119283317761142,0.29261919110103696,0.18942632828936246,clear,314.12238317564527,dry,stop
52.750550108817414,10.319804158260744,4,-1.146613701759494,5.98891899417805,0.006990785399174082,0.032797491607803805,4.6730438304155,80,8.079185367462951,1.9027180475310281,-10.967846810088943,0.35779580579861736,0.8531520475616944,0.23439653432619034,clear,360.2135085181473,wet,follow
43.326560817496414,-7.127748705320942,6,-0.6984383057550421,8.166120485715428,0.634048376436365,-0.0008487742773748419,4.211091910463539,30,18.531354713578185,0.535415958639347,12.642076925613772,0.39432462321794337,0.6895859510793491,0.6454311691320105,rain,327.7288164375606,icy,follow
3.5164935476654238,-2.348621474222508,4,-1.3970520278753265,32.036667965372274,0.7389715319532896,0.01418607787630198,3.004619171359276,50,23.288424925906966,-2.0159766496436027,-19.184297888982755,0.41617892776093146,0.35687009994675956,0.4662372396077067,rain,87.8126444443433,icy,stop
11.681251272337141,-13.802324023087463,3,0.4822367816759945,40.67077071604344,0.917827053757195,-0.00885151238634578,4.023887754114192,40,26.068773591749842,-1.6358270502395753,16.523974290756755,-0.4225013275423398,0.9380040470028908,0.16191949729260346,clear,423.29986883543296,icy,stop
